chrom, mid , last_posinvariant_count, invariant_num_hom_ref, invariant_num_het, invariant_no_data, invariant_avg_depth, invariant_num_hom_alt, variant_count, variant_num_hom_ref, variant_num_het, variant_no_data, variant_avg_depth, variant_num_hom_alt, 
pseudo9, 4910000.0, 4919999, 10490.0, 0.0, 0.0, 0.0, 140048.0, 0.0, 253.0, 5757.0, 1123.0, 0.0, 3701.0, 649.0, 
pseudo9, 4930000.0, 4924730, 4516.0, 0.0, 0.0, 0.0, 53644.0, 0.0, 155.0, 3272.0, 552.0, 0.0, 1968.0, 404.0, 
pseudo10, 10000.0, 19999, 18280.0, 0.0, 0.0, 0.0, 325425.0, 0.0, 453.0, 13673.0, 1085.0, 0.0, 8359.0, 852.0, 
pseudo10, 30000.0, 39999, 19754.0, 0.0, 0.0, 0.0, 331592.0, 0.0, 152.0, 4577.0, 341.0, 0.0, 2637.0, 126.0, 
pseudo10, 50000.0, 59999, 19857.0, 0.0, 0.0, 0.0, 346892.0, 0.0, 67.0, 2080.0, 118.0, 0.0, 1224.0, 116.0, 
pseudo10, 70000.0, 79999, 19140.0, 0.0, 0.0, 0.0, 322898.0, 0.0, 49.0, 1461.0, 137.0, 0.0, 825.0, 62.0, 
pseudo10, 90000.0, 99999, 19766.0, 0.0, 0.0, 0.0, 329607.0, 0.0, 96.0, 2801.0, 383.0, 0.0, 1670.0, 86.0, 
pseudo10, 110000.0, 119999, 19663.0, 0.0, 0.0, 0.0, 326363.0, 0.0, 211.0, 5317.0, 748.0, 0.0, 3518.0, 804.0, 
pseudo10, 130000.0, 139999, 19255.0, 0.0, 0.0, 0.0, 329755.0, 0.0, 54.0, 1383.0, 302.0, 0.0, 941.0, 130.0, 
pseudo10, 150000.0, 159999, 16303.0, 0.0, 0.0, 0.0, 256794.0, 0.0, 175.0, 3604.0, 924.0, 0.0, 2882.0, 929.0, 
pseudo10, 170000.0, 179999, 19334.0, 0.0, 0.0, 0.0, 324381.0, 0.0, 177.0, 3733.0, 1142.0, 0.0, 3083.0, 864.0, 
pseudo10, 190000.0, 199999, 5828.0, 0.0, 0.0, 0.0, 97561.0, 0.0, 106.0, 2400.0, 584.0, 0.0, 1823.0, 490.0, 
pseudo10, 210000.0, 219946, 18482.0, 0.0, 0.0, 0.0, 314994.0, 0.0, 249.0, 5089.0, 1656.0, 0.0, 4433.0, 1411.0, 
pseudo10, 230000.0, 219946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 250000.0, 259999, 33268.0, 0.0, 0.0, 0.0, 566238.0, 0.0, 568.0, 11916.0, 3895.0, 0.0, 10116.0, 2287.0, 
pseudo10, 270000.0, 279999, 17525.0, 0.0, 0.0, 0.0, 308787.0, 0.0, 168.0, 3973.0, 1025.0, 0.0, 3090.0, 479.0, 
pseudo10, 290000.0, 299999, 17008.0, 0.0, 0.0, 0.0, 287654.0, 0.0, 393.0, 11018.0, 1322.0, 0.0, 7099.0, 252.0, 
pseudo10, 310000.0, 319999, 17734.0, 0.0, 0.0, 0.0, 305605.0, 0.0, 925.0, 27886.0, 2457.0, 0.0, 16901.0, 367.0, 
pseudo10, 330000.0, 339999, 10032.0, 0.0, 0.0, 0.0, 171140.0, 0.0, 232.0, 5696.0, 864.0, 0.0, 4191.0, 303.0, 
pseudo10, 350000.0, 355068, 11529.0, 0.0, 0.0, 0.0, 221197.0, 0.0, 771.0, 21094.0, 4203.0, 0.0, 15383.0, 180.0, 
pseudo10, 370000.0, 355068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 390000.0, 399033, 10275.0, 0.0, 0.0, 0.0, 194017.0, 0.0, 561.0, 13324.0, 4116.0, 0.0, 11794.0, 334.0, 
pseudo10, 410000.0, 399033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 430000.0, 412838, 7065.0, 0.0, 0.0, 0.0, 133692.0, 0.0, 329.0, 7763.0, 2448.0, 0.0, 6786.0, 164.0, 
pseudo10, 450000.0, 412838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 470000.0, 412838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 490000.0, 412838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 510000.0, 519999, 15376.0, 0.0, 0.0, 0.0, 259258.0, 0.0, 1216.0, 32778.0, 4944.0, 0.0, 21637.0, 380.0, 
pseudo10, 530000.0, 519999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 550000.0, 559999, 32282.0, 0.0, 0.0, 0.0, 496617.0, 0.0, 1375.0, 36534.0, 5510.0, 0.0, 23232.0, 1359.0, 
pseudo10, 570000.0, 579999, 17224.0, 0.0, 0.0, 0.0, 249712.0, 0.0, 813.0, 20433.0, 2406.0, 0.0, 12669.0, 571.0, 
pseudo10, 590000.0, 599998, 17728.0, 0.0, 0.0, 0.0, 251432.0, 0.0, 200.0, 5348.0, 652.0, 0.0, 3084.0, 596.0, 
pseudo10, 610000.0, 614728, 13351.0, 0.0, 0.0, 0.0, 177580.0, 0.0, 72.0, 1461.0, 580.0, 0.0, 1045.0, 111.0, 
pseudo10, 630000.0, 614728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 650000.0, 659999, 31517.0, 0.0, 0.0, 0.0, 419400.0, 0.0, 206.0, 4797.0, 947.0, 0.0, 2948.0, 830.0, 
pseudo10, 670000.0, 677714, 6685.0, 0.0, 0.0, 0.0, 82066.0, 0.0, 37.0, 967.0, 177.0, 0.0, 485.0, 49.0, 
pseudo10, 690000.0, 677714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 710000.0, 718444, 26672.0, 0.0, 0.0, 0.0, 333317.0, 0.0, 121.0, 3298.0, 325.0, 0.0, 1627.0, 153.0, 
pseudo10, 730000.0, 718444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 750000.0, 759999, 34226.0, 0.0, 0.0, 0.0, 435821.0, 0.0, 947.0, 22780.0, 5782.0, 0.0, 13034.0, 1718.0, 
pseudo10, 770000.0, 779999, 16397.0, 0.0, 0.0, 0.0, 207085.0, 0.0, 67.0, 1577.0, 364.0, 0.0, 862.0, 166.0, 
pseudo10, 790000.0, 799997, 16848.0, 0.0, 0.0, 0.0, 197625.0, 0.0, 83.0, 1704.0, 287.0, 0.0, 1052.0, 435.0, 
pseudo10, 810000.0, 819999, 12282.0, 0.0, 0.0, 0.0, 153188.0, 0.0, 57.0, 1385.0, 167.0, 0.0, 736.0, 62.0, 
pseudo10, 830000.0, 832864, 11914.0, 0.0, 0.0, 0.0, 145178.0, 0.0, 47.0, 874.0, 186.0, 0.0, 580.0, 377.0, 
pseudo10, 850000.0, 832864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 870000.0, 879999, 32342.0, 0.0, 0.0, 0.0, 394675.0, 0.0, 242.0, 4705.0, 1356.0, 0.0, 3071.0, 1007.0, 
pseudo10, 890000.0, 899999, 13637.0, 0.0, 0.0, 0.0, 167341.0, 0.0, 115.0, 2181.0, 966.0, 0.0, 1393.0, 326.0, 
pseudo10, 910000.0, 919999, 19101.0, 0.0, 0.0, 0.0, 229921.0, 0.0, 264.0, 5192.0, 2124.0, 0.0, 3414.0, 708.0, 
pseudo10, 930000.0, 932028, 10980.0, 0.0, 0.0, 0.0, 135055.0, 0.0, 310.0, 6054.0, 2632.0, 0.0, 4208.0, 522.0, 
pseudo10, 950000.0, 932028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 970000.0, 979999, 17710.0, 0.0, 0.0, 0.0, 205991.0, 0.0, 113.0, 1676.0, 982.0, 0.0, 1423.0, 745.0, 
pseudo10, 990000.0, 999999, 15056.0, 0.0, 0.0, 0.0, 168827.0, 0.0, 55.0, 1064.0, 410.0, 0.0, 641.0, 49.0, 
pseudo10, 1010000.0, 1019999, 16894.0, 0.0, 0.0, 0.0, 196149.0, 0.0, 179.0, 3584.0, 1292.0, 0.0, 2135.0, 163.0, 
pseudo10, 1030000.0, 1039999, 17544.0, 0.0, 0.0, 0.0, 207107.0, 0.0, 88.0, 1859.0, 481.0, 0.0, 1102.0, 299.0, 
pseudo10, 1050000.0, 1059999, 15091.0, 0.0, 0.0, 0.0, 175182.0, 0.0, 93.0, 1912.0, 430.0, 0.0, 1165.0, 422.0, 
pseudo10, 1070000.0, 1079999, 14361.0, 0.0, 0.0, 0.0, 165175.0, 0.0, 92.0, 1405.0, 868.0, 0.0, 1102.0, 467.0, 
pseudo10, 1090000.0, 1096396, 13971.0, 0.0, 0.0, 0.0, 159784.0, 0.0, 63.0, 953.0, 736.0, 0.0, 764.0, 190.0, 
pseudo10, 1110000.0, 1096396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1130000.0, 1139999, 27823.0, 0.0, 0.0, 0.0, 322299.0, 0.0, 151.0, 3313.0, 689.0, 0.0, 1842.0, 268.0, 
pseudo10, 1150000.0, 1159999, 7716.0, 0.0, 0.0, 0.0, 85944.0, 0.0, 31.0, 513.0, 221.0, 0.0, 379.0, 181.0, 
pseudo10, 1170000.0, 1179999, 19487.0, 0.0, 0.0, 0.0, 224976.0, 0.0, 270.0, 5996.0, 1422.0, 0.0, 3253.0, 321.0, 
pseudo10, 1190000.0, 1199999, 15804.0, 0.0, 0.0, 0.0, 181815.0, 0.0, 205.0, 4198.0, 1268.0, 0.0, 2526.0, 227.0, 
pseudo10, 1210000.0, 1219999, 18567.0, 0.0, 0.0, 0.0, 215756.0, 0.0, 98.0, 2016.0, 609.0, 0.0, 1196.0, 108.0, 
pseudo10, 1230000.0, 1239791, 14398.0, 0.0, 0.0, 0.0, 178134.0, 0.0, 286.0, 4054.0, 3578.0, 0.0, 4303.0, 334.0, 
pseudo10, 1250000.0, 1239791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1270000.0, 1279956, 17846.0, 0.0, 0.0, 0.0, 247850.0, 0.0, 549.0, 5345.0, 9587.0, 0.0, 10141.0, 1011.0, 
pseudo10, 1290000.0, 1279956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1310000.0, 1318379, 25014.0, 0.0, 0.0, 0.0, 265227.0, 0.0, 77.0, 947.0, 586.0, 0.0, 978.0, 70.0, 
pseudo10, 1330000.0, 1318379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1350000.0, 1359999, 14817.0, 0.0, 0.0, 0.0, 169204.0, 0.0, 211.0, 3541.0, 1507.0, 0.0, 2842.0, 246.0, 
pseudo10, 1370000.0, 1363025, 2692.0, 0.0, 0.0, 0.0, 34142.0, 0.0, 60.0, 503.0, 1025.0, 0.0, 900.0, 32.0, 
pseudo10, 1390000.0, 1363025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1410000.0, 1419999, 8172.0, 0.0, 0.0, 0.0, 105384.0, 0.0, 159.0, 2409.0, 1309.0, 0.0, 2479.0, 501.0, 
pseudo10, 1430000.0, 1439999, 16542.0, 0.0, 0.0, 0.0, 206086.0, 0.0, 58.0, 755.0, 827.0, 0.0, 738.0, 260.0, 
pseudo10, 1450000.0, 1459999, 18238.0, 0.0, 0.0, 0.0, 235319.0, 0.0, 63.0, 1001.0, 763.0, 0.0, 834.0, 212.0, 
pseudo10, 1470000.0, 1479998, 12889.0, 0.0, 0.0, 0.0, 165975.0, 0.0, 36.0, 776.0, 210.0, 0.0, 463.0, 101.0, 
pseudo10, 1490000.0, 1499999, 19184.0, 0.0, 0.0, 0.0, 247593.0, 0.0, 93.0, 2080.0, 459.0, 0.0, 1258.0, 352.0, 
pseudo10, 1510000.0, 1519999, 15553.0, 0.0, 0.0, 0.0, 196997.0, 0.0, 90.0, 1786.0, 630.0, 0.0, 1193.0, 341.0, 
pseudo10, 1530000.0, 1539999, 10130.0, 0.0, 0.0, 0.0, 135378.0, 0.0, 187.0, 3510.0, 1533.0, 0.0, 3014.0, 794.0, 
pseudo10, 1550000.0, 1559999, 14796.0, 0.0, 0.0, 0.0, 192020.0, 0.0, 149.0, 2647.0, 1132.0, 0.0, 2222.0, 845.0, 
pseudo10, 1570000.0, 1579282, 18801.0, 0.0, 0.0, 0.0, 250722.0, 0.0, 315.0, 7628.0, 1575.0, 0.0, 4314.0, 744.0, 
pseudo10, 1590000.0, 1579282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1610000.0, 1619999, 34468.0, 0.0, 0.0, 0.0, 459314.0, 0.0, 545.0, 12477.0, 3247.0, 0.0, 8005.0, 281.0, 
pseudo10, 1630000.0, 1639999, 18079.0, 0.0, 0.0, 0.0, 236580.0, 0.0, 61.0, 1606.0, 194.0, 0.0, 849.0, 152.0, 
pseudo10, 1650000.0, 1659999, 15177.0, 0.0, 0.0, 0.0, 204742.0, 0.0, 79.0, 2073.0, 337.0, 0.0, 1093.0, 121.0, 
pseudo10, 1670000.0, 1675291, 14602.0, 0.0, 0.0, 0.0, 199461.0, 0.0, 64.0, 1240.0, 557.0, 0.0, 939.0, 91.0, 
pseudo10, 1690000.0, 1675291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1710000.0, 1715263, 19997.0, 0.0, 0.0, 0.0, 398544.0, 0.0, 362.0, 7906.0, 1628.0, 0.0, 7683.0, 388.0, 
pseudo10, 1730000.0, 1715263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1750000.0, 1715263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1770000.0, 1767945, 17835.0, 0.0, 0.0, 0.0, 228365.0, 0.0, 552.0, 13341.0, 2100.0, 0.0, 7742.0, 539.0, 
pseudo10, 1790000.0, 1767945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 1810000.0, 1819999, 30888.0, 0.0, 0.0, 0.0, 452249.0, 0.0, 735.0, 16077.0, 5017.0, 0.0, 11614.0, 1002.0, 
pseudo10, 1830000.0, 1839999, 14328.0, 0.0, 0.0, 0.0, 209450.0, 0.0, 255.0, 5696.0, 1714.0, 0.0, 4586.0, 411.0, 
pseudo10, 1850000.0, 1859999, 19009.0, 0.0, 0.0, 0.0, 261508.0, 0.0, 218.0, 4529.0, 2019.0, 0.0, 3597.0, 315.0, 
pseudo10, 1870000.0, 1879999, 17847.0, 0.0, 0.0, 0.0, 256422.0, 0.0, 481.0, 10728.0, 4097.0, 0.0, 7550.0, 598.0, 
pseudo10, 1890000.0, 1899999, 17004.0, 0.0, 0.0, 0.0, 245090.0, 0.0, 817.0, 17025.0, 6734.0, 0.0, 13430.0, 760.0, 
pseudo10, 1910000.0, 1919999, 15707.0, 0.0, 0.0, 0.0, 212782.0, 0.0, 78.0, 1878.0, 402.0, 0.0, 1129.0, 191.0, 
pseudo10, 1930000.0, 1939999, 19341.0, 0.0, 0.0, 0.0, 268521.0, 0.0, 45.0, 982.0, 237.0, 0.0, 635.0, 282.0, 
pseudo10, 1950000.0, 1959999, 19822.0, 0.0, 0.0, 0.0, 273305.0, 0.0, 100.0, 2514.0, 333.0, 0.0, 1409.0, 404.0, 
pseudo10, 1970000.0, 1979999, 19469.0, 0.0, 0.0, 0.0, 268557.0, 0.0, 147.0, 3802.0, 594.0, 0.0, 2157.0, 333.0, 
pseudo10, 1990000.0, 1999999, 9039.0, 0.0, 0.0, 0.0, 121335.0, 0.0, 415.0, 8959.0, 1940.0, 0.0, 5886.0, 574.0, 
pseudo10, 2010000.0, 2019999, 17515.0, 0.0, 0.0, 0.0, 243082.0, 0.0, 754.0, 15179.0, 4683.0, 0.0, 11469.0, 1198.0, 
pseudo10, 2030000.0, 2039999, 18825.0, 0.0, 0.0, 0.0, 243359.0, 0.0, 193.0, 3861.0, 1526.0, 0.0, 2645.0, 637.0, 
pseudo10, 2050000.0, 2059999, 18151.0, 0.0, 0.0, 0.0, 236721.0, 0.0, 122.0, 2692.0, 804.0, 0.0, 1638.0, 416.0, 
pseudo10, 2070000.0, 2079999, 19213.0, 0.0, 0.0, 0.0, 255065.0, 0.0, 78.0, 2056.0, 231.0, 0.0, 1074.0, 148.0, 
pseudo10, 2090000.0, 2099999, 16945.0, 0.0, 0.0, 0.0, 225318.0, 0.0, 84.0, 1815.0, 590.0, 0.0, 1164.0, 266.0, 
pseudo10, 2110000.0, 2119999, 18629.0, 0.0, 0.0, 0.0, 246535.0, 0.0, 297.0, 7007.0, 1601.0, 0.0, 4127.0, 447.0, 
pseudo10, 2130000.0, 2139999, 10537.0, 0.0, 0.0, 0.0, 126217.0, 0.0, 113.0, 2261.0, 543.0, 0.0, 1488.0, 83.0, 
pseudo10, 2150000.0, 2159999, 16880.0, 0.0, 0.0, 0.0, 224154.0, 0.0, 87.0, 2086.0, 335.0, 0.0, 1199.0, 292.0, 
pseudo10, 2170000.0, 2179999, 19435.0, 0.0, 0.0, 0.0, 262113.0, 0.0, 118.0, 2699.0, 405.0, 0.0, 1646.0, 646.0, 
pseudo10, 2190000.0, 2199999, 19798.0, 0.0, 0.0, 0.0, 271790.0, 0.0, 109.0, 2502.0, 434.0, 0.0, 1535.0, 581.0, 
pseudo10, 2210000.0, 2219999, 19046.0, 0.0, 0.0, 0.0, 259742.0, 0.0, 409.0, 9450.0, 1824.0, 0.0, 5708.0, 1517.0, 
pseudo10, 2230000.0, 2235039, 13053.0, 0.0, 0.0, 0.0, 195782.0, 0.0, 96.0, 1643.0, 953.0, 0.0, 1536.0, 468.0, 
pseudo10, 2250000.0, 2235039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 2270000.0, 2275288, 8145.0, 0.0, 0.0, 0.0, 175541.0, 0.0, 227.0, 2469.0, 4114.0, 0.0, 5882.0, 266.0, 
pseudo10, 2290000.0, 2275288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 2310000.0, 2319999, 21611.0, 0.0, 0.0, 0.0, 315301.0, 0.0, 247.0, 2750.0, 4309.0, 0.0, 4637.0, 508.0, 
pseudo10, 2330000.0, 2339999, 17442.0, 0.0, 0.0, 0.0, 232647.0, 0.0, 44.0, 893.0, 365.0, 0.0, 610.0, 118.0, 
pseudo10, 2350000.0, 2359999, 17700.0, 0.0, 0.0, 0.0, 240911.0, 0.0, 77.0, 1204.0, 1055.0, 0.0, 1406.0, 198.0, 
pseudo10, 2370000.0, 2379687, 17665.0, 0.0, 0.0, 0.0, 249447.0, 0.0, 103.0, 1658.0, 1214.0, 0.0, 1617.0, 159.0, 
pseudo10, 2390000.0, 2379687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 2410000.0, 2419999, 34385.0, 0.0, 0.0, 0.0, 513913.0, 0.0, 771.0, 12001.0, 11228.0, 0.0, 13470.0, 787.0, 
pseudo10, 2430000.0, 2439999, 14590.0, 0.0, 0.0, 0.0, 195680.0, 0.0, 277.0, 4448.0, 3461.0, 0.0, 4208.0, 317.0, 
pseudo10, 2450000.0, 2459999, 13892.0, 0.0, 0.0, 0.0, 178882.0, 0.0, 74.0, 1378.0, 516.0, 0.0, 1018.0, 92.0, 
pseudo10, 2470000.0, 2479999, 10967.0, 0.0, 0.0, 0.0, 151003.0, 0.0, 90.0, 1284.0, 1263.0, 0.0, 1682.0, 89.0, 
pseudo10, 2490000.0, 2498854, 18054.0, 0.0, 0.0, 0.0, 228935.0, 0.0, 323.0, 8632.0, 1162.0, 0.0, 4668.0, 114.0, 
pseudo10, 2510000.0, 2498854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 2530000.0, 2539999, 36973.0, 0.0, 0.0, 0.0, 461468.0, 0.0, 169.0, 3677.0, 1254.0, 0.0, 2180.0, 154.0, 
pseudo10, 2550000.0, 2559999, 16141.0, 0.0, 0.0, 0.0, 200233.0, 0.0, 78.0, 1751.0, 496.0, 0.0, 1022.0, 169.0, 
pseudo10, 2570000.0, 2579999, 18985.0, 0.0, 0.0, 0.0, 234134.0, 0.0, 97.0, 2472.0, 358.0, 0.0, 1246.0, 159.0, 
pseudo10, 2590000.0, 2599999, 18165.0, 0.0, 0.0, 0.0, 220490.0, 0.0, 98.0, 2354.0, 343.0, 0.0, 1244.0, 233.0, 
pseudo10, 2610000.0, 2619999, 14072.0, 0.0, 0.0, 0.0, 166762.0, 0.0, 140.0, 2915.0, 776.0, 0.0, 1833.0, 362.0, 
pseudo10, 2630000.0, 2639999, 18940.0, 0.0, 0.0, 0.0, 223558.0, 0.0, 137.0, 2667.0, 915.0, 0.0, 1697.0, 395.0, 
pseudo10, 2650000.0, 2659999, 19903.0, 0.0, 0.0, 0.0, 251767.0, 0.0, 45.0, 1047.0, 279.0, 0.0, 577.0, 82.0, 
pseudo10, 2670000.0, 2679999, 19598.0, 0.0, 0.0, 0.0, 241053.0, 0.0, 74.0, 1500.0, 744.0, 0.0, 943.0, 53.0, 
pseudo10, 2690000.0, 2699999, 16781.0, 0.0, 0.0, 0.0, 205629.0, 0.0, 54.0, 858.0, 580.0, 0.0, 679.0, 251.0, 
pseudo10, 2710000.0, 2719999, 18996.0, 0.0, 0.0, 0.0, 223646.0, 0.0, 124.0, 2082.0, 1124.0, 0.0, 1514.0, 465.0, 
pseudo10, 2730000.0, 2739999, 19487.0, 0.0, 0.0, 0.0, 243149.0, 0.0, 162.0, 3517.0, 1150.0, 0.0, 2100.0, 223.0, 
pseudo10, 2750000.0, 2759999, 18472.0, 0.0, 0.0, 0.0, 222961.0, 0.0, 537.0, 11223.0, 2045.0, 0.0, 6727.0, 1332.0, 
pseudo10, 2770000.0, 2779999, 17393.0, 0.0, 0.0, 0.0, 216403.0, 0.0, 244.0, 5067.0, 1488.0, 0.0, 3113.0, 151.0, 
pseudo10, 2790000.0, 2799999, 17111.0, 0.0, 0.0, 0.0, 212710.0, 0.0, 107.0, 2346.0, 757.0, 0.0, 1403.0, 235.0, 
pseudo10, 2810000.0, 2819999, 18460.0, 0.0, 0.0, 0.0, 231264.0, 0.0, 158.0, 3720.0, 855.0, 0.0, 2150.0, 334.0, 
pseudo10, 2830000.0, 2839999, 16476.0, 0.0, 0.0, 0.0, 212460.0, 0.0, 104.0, 1881.0, 1156.0, 0.0, 1664.0, 235.0, 
pseudo10, 2850000.0, 2839999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 2870000.0, 2879999, 38917.0, 0.0, 0.0, 0.0, 501401.0, 0.0, 244.0, 3598.0, 3139.0, 0.0, 3729.0, 411.0, 
pseudo10, 2890000.0, 2899999, 18642.0, 0.0, 0.0, 0.0, 232350.0, 0.0, 296.0, 6691.0, 2021.0, 0.0, 3853.0, 349.0, 
pseudo10, 2910000.0, 2919999, 17630.0, 0.0, 0.0, 0.0, 236321.0, 0.0, 638.0, 16770.0, 2556.0, 0.0, 8965.0, 242.0, 
pseudo10, 2930000.0, 2939818, 18479.0, 0.0, 0.0, 0.0, 228596.0, 0.0, 122.0, 2953.0, 571.0, 0.0, 1607.0, 153.0, 
pseudo10, 2950000.0, 2939818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 2970000.0, 2979999, 37195.0, 0.0, 0.0, 0.0, 453019.0, 0.0, 435.0, 10981.0, 1272.0, 0.0, 5650.0, 729.0, 
pseudo10, 2990000.0, 2999999, 18283.0, 0.0, 0.0, 0.0, 227119.0, 0.0, 65.0, 1570.0, 227.0, 0.0, 844.0, 181.0, 
pseudo10, 3010000.0, 3019138, 18602.0, 0.0, 0.0, 0.0, 228780.0, 0.0, 131.0, 3026.0, 498.0, 0.0, 1672.0, 375.0, 
pseudo10, 3030000.0, 3019138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo10, 3050000.0, 3059999, 37806.0, 0.0, 0.0, 0.0, 461245.0, 0.0, 167.0, 3464.0, 939.0, 0.0, 2118.0, 561.0, 
pseudo10, 3070000.0, 3079999, 18636.0, 0.0, 0.0, 0.0, 234582.0, 0.0, 69.0, 1758.0, 292.0, 0.0, 905.0, 78.0, 
pseudo10, 3090000.0, 3099999, 17734.0, 0.0, 0.0, 0.0, 224747.0, 0.0, 260.0, 7233.0, 194.0, 0.0, 3359.0, 360.0, 
pseudo10, 3110000.0, 3119999, 18309.0, 0.0, 0.0, 0.0, 229414.0, 0.0, 224.0, 5495.0, 666.0, 0.0, 2968.0, 420.0, 
pseudo10, 3130000.0, 3139999, 19136.0, 0.0, 0.0, 0.0, 243909.0, 0.0, 121.0, 2562.0, 879.0, 0.0, 1577.0, 235.0, 
pseudo10, 3150000.0, 3159999, 19702.0, 0.0, 0.0, 0.0, 250754.0, 0.0, 120.0, 3070.0, 494.0, 0.0, 1601.0, 147.0, 
pseudo10, 3170000.0, 3179999, 17842.0, 0.0, 0.0, 0.0, 229492.0, 0.0, 104.0, 1668.0, 1074.0, 0.0, 1436.0, 543.0, 
pseudo10, 3190000.0, 3199999, 15485.0, 0.0, 0.0, 0.0, 198237.0, 0.0, 68.0, 1544.0, 259.0, 0.0, 906.0, 285.0, 
pseudo10, 3210000.0, 3219999, 18710.0, 0.0, 0.0, 0.0, 232440.0, 0.0, 381.0, 10428.0, 877.0, 0.0, 5074.0, 91.0, 
pseudo10, 3230000.0, 3239999, 18387.0, 0.0, 0.0, 0.0, 237487.0, 0.0, 742.0, 20626.0, 1658.0, 0.0, 10093.0, 307.0, 
pseudo10, 3250000.0, 3259999, 17147.0, 0.0, 0.0, 0.0, 208711.0, 0.0, 378.0, 9595.0, 1088.0, 0.0, 5105.0, 359.0, 
pseudo10, 3270000.0, 3279999, 19039.0, 0.0, 0.0, 0.0, 242428.0, 0.0, 512.0, 13236.0, 1767.0, 0.0, 7097.0, 306.0, 
pseudo10, 3290000.0, 3299999, 18468.0, 0.0, 0.0, 0.0, 233878.0, 0.0, 578.0, 15199.0, 1453.0, 0.0, 7837.0, 510.0, 
